date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:46:51%20GMT	https://navdemo1/demo/angio/demo1/?p=366	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index7aa0.html	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:16:53	2327/2327	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:46:53%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fhome-albums-slider%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed76d7.json	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:16:57	107821/107821	---M--	200	added ('OK')	image/jpeg	etag:%226746306a-1a52d%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/a4-1.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/a4-1.jpg	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:16:58	52692/52692	---M--	200	added ('OK')	image/jpeg	etag:%226746306a-cdd4%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/a3-1.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/a3-1.jpg	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:16:58	64057/64057	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:46:58%20GMT	https://navdemo1/demo/angio/demo1/album/astroworld/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/astroworld/index.html	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:16:59	55820/55820	---M--	200	added ('OK')	image/jpeg	etag:%226746306a-da0c%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/a2-1.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/a2-1.jpg	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:17:02	66170/66170	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:46:58%20GMT	https://navdemo1/demo/angio/demo1/album/call-to-mind/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/call-to-mind/index.html	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:17:04	70853/70853	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:00%20GMT	https://navdemo1/demo/angio/demo1/album/city-life/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/city-life/index.html	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:17:05	66157/66157	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:01%20GMT	https://navdemo1/demo/angio/demo1/album/submission/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/submission/index.html	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:17:06	57998/57998	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:06%20GMT	https://navdemo1/demo/angio/demo1/home-fullscreen-menu/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/home-fullscreen-menu/index.html	(from https://navdemo1/demo/angio/demo1/)
21:17:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:47:07%20GMT	https://navdemo1/demo/angio/demo1/?p=1009	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexb6d0.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:07	118239/118239	---M--	200	added ('OK')	image/jpeg	etag:%2267463069-1cddf%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/09/hd6.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/09/hd6.jpg	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:10	433740/433740	---M--	200	added ('OK')	image/png	etag:%2267463067-69e4c%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/09/parallax-layer1-3.png	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/09/parallax-layer1-3.png	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:10	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2024%20Jun%202025%2015:47:09%20GMT	https://navdemo1/demo/angio/demo1/checkout/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/checkout/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:10	117697/117697	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:09%20GMT	https://navdemo1/demo/angio/demo1/cart/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/cart/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:11	44839/44839	---M--	200	added ('OK')	image/jpeg	etag:%226746306a-af27%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/hd-album-bg.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/02/hd-album-bg.jpg	(from https://navdemo1/demo/angio/demo1/home-albums-slider/)
21:17:13	1697/1697	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:12%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/261	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/261.json	(from https://navdemo1/demo/angio/demo1/beats/)
21:17:13	54156/54156	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:12%20GMT	https://navdemo1/demo/angio/demo1/layouts/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/layouts/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:13	54822/54822	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:12%20GMT	https://navdemo1/demo/angio/demo1/home-albums-slider-2/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/home-albums-slider-2/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:14	57506/57506	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:14%20GMT	https://navdemo1/demo/angio/demo1/my-account/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/my-account/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:16	2238/2238	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:15%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fbeats%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedd864.json	(from https://navdemo1/demo/angio/demo1/beats/)
21:17:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:47:16%20GMT	https://navdemo1/demo/angio/demo1/?p=261	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexd89d.html	(from https://navdemo1/demo/angio/demo1/beats/)
21:17:16	56260/56260	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:15%20GMT	https://navdemo1/demo/angio/demo1/sample-page/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/sample-page/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:16	59632/59632	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:15%20GMT	https://navdemo1/demo/angio/demo1/privacy-policy-2/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/privacy-policy-2/index.html	(from https://navdemo1/demo/angio/demo1/home-fullscreen-menu-2/)
21:17:18	2383/2383	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:47:18%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fbeats%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedcb15	(from https://navdemo1/demo/angio/demo1/beats/)
21:17:20	250391/250391	---M--	200	added ('OK')	image/jpeg	etag:%2267463069-3d217%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/08/hd2.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/08/hd2.jpg	(from https://navdemo1/demo/angio/demo1/beats/)
21:17:22	66123/66123	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:22%20GMT	https://navdemo1/demo/angio/demo1/album/space-trap/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/album/space-trap/index.html	(from https://navdemo1/demo/angio/demo1/beats/)
21:17:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:47:24%20GMT	https://navdemo1/demo/angio/demo1/?p=596	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/indexbc2b.html	(from https://navdemo1/demo/angio/demo1/beats/beats-horizontal/)
21:17:24	2274/2274	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:24%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fbeats%2Fbeats-horizontal%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed2080.json	(from https://navdemo1/demo/angio/demo1/beats/beats-horizontal/)
21:17:26	2417/2417	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:47:26%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fbeats%2Fbeats-horizontal%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed4be5	(from https://navdemo1/demo/angio/demo1/beats/beats-horizontal/)
21:17:28	1694/1694	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:28%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/665	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/665.json	(from https://navdemo1/demo/angio/demo1/beats/beats-grid-2/)
21:17:31	2266/2266	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:29%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fbeats%2Fbeats-grid-2%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embedd65f.json	(from https://navdemo1/demo/angio/demo1/beats/beats-grid-2/)
21:17:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2015:47:30%20GMT	https://navdemo1/demo/angio/demo1/?p=665	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/index2bcd.html	(from https://navdemo1/demo/angio/demo1/beats/beats-grid-2/)
21:17:33	1701/1701	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:33%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/679	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/679.json	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:36	2427/2427	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:47:35%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fdates-horizontal%2Fdates-list%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed999f	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:37	81069/81069	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-13cad%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e7.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e7.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:38	116791/116791	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-1c837%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2019/11/n5.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2019/11/n5.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:38	48994/48994	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-bf62%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e5.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e5.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:39	42499/42499	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-a603%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e3-1.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e3-1.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:41	50298/50298	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-c47a%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e4.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e4.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:42	33997/33997	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-84cd%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e6.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e6.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:42	60533/60533	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:41%20GMT	https://navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido-2/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido-2/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:42	60352/60352	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:41%20GMT	https://navdemo1/demo/angio/demo1/event/the-neon-club/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/the-neon-club/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:42	38855/38855	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-97c7%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e2.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e2.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:43	65038/65038	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:42%20GMT	https://navdemo1/demo/angio/demo1/event/color-party/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/color-party/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:44	32488/32488	---M--	200	added ('OK')	image/jpeg	etag:%226746306b-7ee8%22	https://navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e1.jpg	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-content/uploads/2020/01/e1.jpg	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:48	65042/65042	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:44%20GMT	https://navdemo1/demo/angio/demo1/event/modern-city/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/modern-city/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:48	60408/60408	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:44%20GMT	https://navdemo1/demo/angio/demo1/event/narcoza-festival/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/narcoza-festival/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:48	60422/60422	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:44%20GMT	https://navdemo1/demo/angio/demo1/event/retrowave-festival/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/retrowave-festival/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:49	60132/60132	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:46%20GMT	https://navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/event/fabric-ricardo-el-sonido/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:52	1709/1709	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:51%20GMT	https://navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/935	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/wp/v2/pages/935.json	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-grid-2-2/)
21:17:52	67909/67909	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:51%20GMT	https://navdemo1/demo/angio/demo1/black-and-orange-wireless-headset/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/black-and-orange-wireless-headset/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:53	72072/72072	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:51%20GMT	https://navdemo1/demo/angio/demo1/music-video-blocks/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/music-video-blocks/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:53	60055/60055	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:53%20GMT	https://navdemo1/demo/angio/demo1/2019/12/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/2019/12/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:54	60040/60040	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:54%20GMT	https://navdemo1/demo/angio/demo1/2019/11/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/2019/11/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:54	60044/60044	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:54%20GMT	https://navdemo1/demo/angio/demo1/2019/04/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/2019/04/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:55	2292/2292	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2015:47:54%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fdates-horizontal%2Fdates-grid-2-2%2F	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed4a53.json	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-grid-2-2/)
21:17:55	63177/63177	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:55%20GMT	https://navdemo1/demo/angio/demo1/category/fashion/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/category/fashion/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:57	66290/66290	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:56%20GMT	https://navdemo1/demo/angio/demo1/category/reviews/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/category/reviews/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:57	63250/63250	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:56%20GMT	https://navdemo1/demo/angio/demo1/category/uncategorized/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/category/uncategorized/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
21:17:58	2435/2435	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2015:47:57%20GMT	https://navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnavdemo1%2Fdemo%2Fangio%2Fdemo1%2Fdates-horizontal%2Fdates-grid-2-2%2F&format=xml	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/wp-json/oembed/1.0/embed808f	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-grid-2-2/)
21:17:58	63115/63115	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2015:47:58%20GMT	https://navdemo1/demo/angio/demo1/tag/fashion/	/home/ki/Desktop/websites/angio/angio/navdemo1/demo/angio/demo1/tag/fashion/index.html	(from https://navdemo1/demo/angio/demo1/dates-horizontal/dates-list/)
